,0,1
0,12.763529,12.677423
1,12.677184,12.460899
2,12.752104,12.617389
3,12.68575,13.041397
4,12.340335,14.42402
5,12.580127,12.568793
6,-5.853562,7.8462367
7,10.469887,13.543997
8,12.051865,12.542291
9,-6.1335764,7.874401
10,12.671396,13.776763
11,12.829029,12.674547
12,12.561176,13.384619
13,12.390729,12.594065
14,-5.6971498,6.9059753
15,12.36986,14.295973
16,10.503082,13.482853
17,12.345507,14.479062
18,12.628853,12.838242
19,11.854245,12.987097
20,-5.652476,6.849649
21,10.324154,14.480762
22,12.649005,13.517628
23,12.753019,12.703235
24,12.140217,12.576254
25,12.705669,12.696868
26,12.51272,14.089258
27,-6.2492256,6.522399
28,10.244027,14.627384
29,3.8813436,-0.75842744
30,-6.2551727,6.409105
31,-4.2988915,4.921969
32,10.300393,14.169858
33,12.04456,14.221933
34,12.569453,13.496567
35,10.486242,13.68878
36,12.325251,13.864958
37,12.252592,12.798981
38,10.412096,13.833043
39,-6.1980124,6.255765
40,12.064696,14.303664
41,12.32447,13.928394
42,12.148789,14.1397
43,-6.0117307,7.7147846
44,10.413741,14.627125
45,-6.1779246,6.3116665
46,11.307206,12.8421755
47,-5.9290967,7.63274
48,10.327656,14.195362
49,10.565897,13.401871
50,12.556234,13.764148
51,12.653125,13.010756
52,12.009359,13.113656
53,12.436343,14.15646
54,-5.854943,7.507641
55,10.618144,12.93293
56,11.500915,14.073655
57,12.410729,14.202079
58,11.649351,14.093616
59,10.402016,14.654653
60,12.479867,13.226844
61,-1.9578977,1.7996668
62,12.508625,12.983607
63,11.065167,12.564282
64,12.413699,13.991127
65,-5.9388065,7.9046116
66,12.500544,13.669807
67,-5.9970984,6.760828
68,-6.0087934,8.003519
69,10.568215,13.324467
70,12.180819,13.595689
71,-5.9680786,7.567624
72,-5.706276,8.265664
73,10.724706,11.916567
74,11.347448,13.327131
75,-5.9258013,7.518023
76,10.875435,12.570302
77,11.55733,13.530223
78,11.845588,12.450467
79,11.581886,12.390906
80,11.46633,14.018366
81,11.482296,13.953763
82,10.29826,11.895129
83,12.076133,14.068797
84,12.599166,13.67519
85,12.907302,-5.5255985
86,11.919986,13.972893
87,10.589589,13.188922
88,11.445296,14.087242
89,10.214559,14.327655
90,11.2156105,12.414735
91,-6.074657,6.36789
92,11.002514,13.632137
93,12.193495,13.442097
94,10.952075,12.239777
95,10.740398,12.143495
96,11.398592,14.084865
97,11.381954,12.453469
98,11.998331,12.800379
99,11.835942,12.974529
100,10.70162,11.868516
101,11.623801,12.516218
102,11.206854,12.152968
103,12.229252,14.3205
104,10.311463,14.292025
105,-5.674809,8.170204
106,10.27504,14.60063
107,11.34967,12.512789
108,10.90232,12.13185
109,-6.1678967,6.3292613
110,10.249837,14.394991
111,-5.7417636,7.6870737
112,11.503028,13.91588
113,12.095315,14.418569
114,11.17434,12.756882
115,11.940129,13.078748
116,11.318643,13.980366
117,11.136087,12.059762
118,11.476504,12.675437
119,10.935267,12.049136
120,12.207081,13.947555
121,10.65064,11.791208
122,10.639318,14.471278
123,11.166691,13.615391
124,10.631971,12.538776
125,10.549588,14.706756
126,12.173664,12.930075
127,-5.466477,8.281739
128,-5.480799,7.8235598
129,10.95472,11.966158
130,9.919738,12.379389
131,11.797864,13.303407
132,11.327797,13.810964
133,10.150426,11.846583
134,11.679383,13.087404
135,-5.3414927,6.4600906
136,10.848006,12.466554
137,9.191048,11.848812
138,10.549982,11.950209
139,-5.781592,7.2326403
140,10.430456,12.110288
141,9.675814,11.866478
142,9.923725,12.3099375
143,-4.4503074,7.6878595
144,10.715858,12.615269
