,0,1
0,-3.4564354,3.972557
1,-3.4838188,3.9415205
2,-3.7737143,3.4801342
3,-3.1491466,3.727073
4,-3.515426,3.6542585
5,-2.0705214,5.05708
6,0.9535686,0.64742064
7,-0.29844248,5.9558215
8,-0.9278677,5.3583984
9,2.3681326,0.8149053
10,-3.5338254,3.4893324
11,-3.5808463,3.5580668
12,-3.7179823,4.2834363
13,-1.726568,4.8760967
14,7.191818,0.91104305
15,-2.5093994,4.8797073
16,-0.079514585,6.475681
17,-1.8547246,5.473314
18,-2.15251,5.124665
19,-3.2362566,3.5633385
20,6.4744153,0.8443603
21,-0.071418405,5.828106
22,-2.913866,4.4754496
23,-2.9837925,3.904913
24,-1.708125,5.398073
25,-3.4522684,3.6416192
26,-3.57924,3.6188715
27,4.400159,0.68094647
28,-2.9221876,3.4411678
29,18.089317,3.163623
30,5.985218,0.84970826
31,6.311581,0.8830247
32,-2.8606603,3.8525417
33,-1.2983963,5.4896398
34,-1.9662882,5.138272
35,-2.7995198,3.767565
36,-1.466992,5.550303
37,-2.4014027,4.688556
38,-0.018725315,6.3086176
39,7.7453847,0.8628711
40,-3.245265,4.230994
41,-2.8770936,4.03514
42,-1.5779448,5.4173527
43,3.077103,0.6829084
44,-2.2315304,5.132949
45,6.885219,0.7734876
46,-3.4485176,3.6563578
47,6.1742887,0.7454751
48,-2.9551134,3.5725117
49,-0.2055417,6.209275
50,-3.2938643,4.1816483
51,-2.2129154,5.1566753
52,-2.0310702,5.496178
53,-1.95076,5.1637144
54,7.6581945,1.0343813
55,-0.27072072,5.8111024
56,-3.2398033,3.499662
57,-1.9765031,4.907081
58,-1.0202465,6.0041895
59,-3.05812,3.4818332
60,-0.99947935,6.3179736
61,1.0124326,0.3842463
62,-1.0141578,5.6413465
63,-3.6104581,-1.2699089
64,-3.1237566,3.854306
65,6.029635,0.8533755
66,-0.7551774,6.0858836
67,6.856987,0.86791503
68,6.970176,1.2585678
69,-1.2673306,4.3843846
70,-1.4972631,5.7562785
71,7.4501495,0.9257123
72,5.703887,0.9605695
73,0.72352964,6.5196085
74,-1.8209257,5.0666666
75,6.527324,0.71081436
76,-3.0316136,3.7783897
77,-3.345018,3.420812
78,-1.0660591,4.505032
79,-0.77827966,4.240333
80,-1.3764122,5.348652
81,-2.0166147,5.360568
82,-0.7361872,5.694164
83,-2.0748339,5.338215
84,-1.2658997,5.6494627
85,-2.379971,6.0988526
86,-1.2057503,5.9393454
87,-3.195613,3.6767325
88,-1.3801906,5.3145905
89,-1.0983145,5.3708425
90,-2.9349604,3.4523242
91,8.100802,0.9725793
92,-2.0469487,5.415459
93,-0.8466038,6.0403547
94,-1.1881555,5.7904477
95,-0.5633237,4.936549
96,-0.8702705,6.2124343
97,-0.114081405,6.0799766
98,-1.5231531,5.750174
99,-0.8462996,5.727481
100,-0.78358555,4.419409
101,-3.5549614,3.2935402
102,1.4502833,7.183203
103,-1.329755,5.8552847
104,-0.11277458,6.250288
105,8.518876,1.4187108
106,0.30678427,6.067817
107,-0.4070329,5.3719993
108,1.729608,7.1882696
109,8.151466,0.8483354
110,0.03937331,5.9889555
111,5.8652177,0.70235467
112,-1.0589583,4.6858106
113,-0.9707893,6.3281136
114,-0.76018435,6.3156934
115,0.923014,7.338586
116,-0.7355763,5.6009536
117,-0.7841593,5.332212
118,-1.7950454,5.3905787
119,-0.46433693,5.5563374
120,-0.62467974,6.2973876
121,0.5563138,6.339611
122,-0.4655958,4.7898893
123,-1.7209116,5.4587173
124,0.2335289,6.378958
125,-0.8517513,4.4619346
126,-0.6456923,6.6231046
127,8.365689,1.5400009
128,5.455339,0.8295087
129,1.1468787,7.069889
130,-0.31040412,5.744758
131,-0.3085589,6.8323054
132,-1.2348648,5.9814887
133,1.796936,7.476404
134,2.7101436,7.7719603
135,8.990384,1.194656
136,-0.43960908,5.8286324
137,-0.24328682,5.919381
138,2.4773772,7.796016
139,8.81862,1.1567073
140,-0.7695748,5.1035333
141,-1.0096225,5.4463544
142,-0.63773566,6.019261
143,7.7536683,1.55422
144,2.9370158,8.099761
145,-1.637071,5.1468368
146,5.596529,0.90655714
147,-0.9113278,3.9866838
148,6.810218,1.2129469
149,0.15998667,6.090131
150,7.579765,1.7448419
151,0.30968946,5.304776
152,0.5271726,6.144983
153,1.7892767,5.9979477
154,0.57182187,6.928341
155,2.2912972,7.67228
156,2.336485,8.163619
157,5.4615183,1.5760096
158,-0.18520445,5.8801613
159,0.6660678,6.383888
160,0.84940225,7.146581
161,8.561108,2.0920303
162,5.860169,1.3071799
163,-1.1868593,6.2025437
164,4.8839364,9.102175
165,0.14661716,5.1266203
166,9.662972,3.2195683
167,0.40657774,6.654108
168,0.46691117,5.585512
169,9.484362,1.5306507
170,0.3120229,7.469174
171,0.21517521,5.236595
172,3.0646307,1.3793201
173,8.820792,1.4664778
174,-0.56350774,6.3479214
175,-0.31028712,4.742336
176,0.6394157,5.730463
177,2.2202034,7.8774467
178,8.166929,1.7930845
179,0.3582255,5.0421257
180,8.913653,1.8758931
181,5.4507995,1.7901534
182,0.34940112,5.5712276
183,-0.5966911,4.3423347
184,4.4073277,8.502065
185,0.029738585,5.201027
186,1.3292283,6.5925636
187,5.653487,1.5703081
188,-0.7565696,6.081979
189,-0.89083266,6.3622684
190,-0.5918644,6.332106
191,-0.3934335,6.087605
192,9.1724,1.3391436
193,8.883572,1.5529566
194,9.144734,1.3720295
195,4.463487,8.681304
196,3.000869,8.319963
197,8.829225,2.0620887
198,9.493449,1.4170209
199,4.0308733,8.515646
200,1.2934211,6.3814907
201,1.7203496,7.5670924
202,1.9202515,7.7724924
203,1.2569078,6.6476636
204,7.016607,2.9205418
205,7.216844,1.4791454
206,0.9106397,6.448934
207,0.9347681,7.505226
208,10.219127,1.4163752
209,9.833855,1.6800653
