,0,1
0,6.4600487,0.18251137
1,6.5171514,0.19753449
2,6.592412,-0.29150194
3,6.38229,-0.21799837
4,5.8922076,-1.2203813
5,6.234772,-0.03524493
6,-10.437944,4.681791
7,7.481257,2.4554696
8,6.10474,0.6871958
9,-10.462911,4.633389
10,5.9577312,-0.7339403
11,6.6579537,0.060237065
12,6.085732,-0.49672118
13,6.158586,0.27679387
14,-10.096422,5.5810194
15,5.9397893,-1.4898615
16,7.6395187,2.611247
17,5.8474526,-1.4756812
18,6.3211775,-0.4858781
19,5.7805095,-0.28430203
20,-9.973814,5.5179615
21,6.917983,1.4328406
22,5.8354464,-0.5820681
23,6.534771,-0.28729174
24,6.4293313,0.14471772
25,6.583271,-0.31322792
26,6.122118,-1.0689352
27,-9.437992,6.4984093
28,6.9742265,1.5125012
29,7.706269,9.051245
30,-9.379575,6.518411
31,-6.204969,4.7785115
32,7.356099,1.83521
33,5.7997212,-1.0912236
34,6.26089,-0.5070318
35,7.5411687,2.2242408
36,6.209895,-0.3601282
37,6.0166984,0.0510679
38,7.3800464,2.0480833
39,-9.39913,6.608062
40,5.545059,-1.2598081
41,5.868533,-0.73160404
42,5.8535266,-0.9604647
43,-10.234681,5.1255026
44,7.0917172,1.5509886
45,-9.303215,6.569987
46,6.497125,-0.4928868
47,-10.401634,5.086752
48,7.4680533,1.9368442
49,7.531305,2.3538327
50,6.1290345,-0.86647856
51,6.125354,-0.40799645
52,6.20964,-0.27497366
53,6.010777,-0.8549439
54,-10.160666,5.261699
55,7.694379,2.444663
56,5.4155664,-1.2548503
57,5.9836535,-0.9672365
58,5.8877764,-0.7761819
59,6.7951636,1.740057
60,6.3789253,-0.35078508
61,-6.4656534,5.574956
62,6.056729,0.16850805
63,6.2441273,-0.28183132
64,5.6885853,-0.41650015
65,-10.312245,4.8179083
66,6.1117735,-0.5434963
67,-9.863734,5.9421134
68,-10.477417,4.5570736
69,7.603639,2.3779087
70,6.1087146,-0.35489482
71,-10.289963,5.2022243
72,-10.475805,4.0483465
73,5.6105103,0.5284581
74,5.6381044,-0.7084388
75,-10.276595,5.23202
76,5.6232133,-0.3572474
77,5.285961,-1.0056398
78,5.958258,0.5092066
79,6.069244,0.021904463
80,5.611533,-1.1882437
81,5.611501,-1.1901786
82,5.7810745,0.3670751
83,6.051569,-1.1526349
84,6.4104185,-0.7338354
85,7.625691,12.670835
86,5.8059053,-1.0131823
87,5.2467494,-1.0214647
88,5.6322327,-1.118282
89,7.3344955,1.801602
90,6.3125,-0.017456984
91,-9.24878,6.4626703
92,5.279738,-1.1333206
93,6.42659,-0.73654866
94,5.8437786,-0.036158424
95,5.5200953,0.104035266
96,5.7341514,-1.1833041
97,5.868982,-0.025795512
98,6.2568345,-0.059159424
99,6.104371,-0.15772252
100,5.4786544,0.46843085
101,6.0313587,0.3357683
102,5.793387,0.633374
103,6.041111,-1.1366929
104,7.191854,1.9598708
105,-10.198681,4.856327
106,6.9350057,1.735758
107,5.494433,0.23278867
108,5.8393064,0.6806534
109,-9.432457,6.4628396
110,7.122303,1.8162842
111,-10.033981,5.1537056
112,6.367798,-0.1001022
113,5.782273,-1.5720587
114,5.6839414,-0.67328125
115,6.49081,0.06356235
116,5.343532,-1.0694596
117,5.72699,0.12476051
118,6.1427364,-0.21435744
119,5.7574425,0.18274185
120,6.101461,-0.975991
121,5.770778,0.40840995
122,6.7436824,1.162563
123,5.0037804,-0.94826937
124,5.7777987,-0.5667764
125,6.7909064,1.3944825
126,6.054126,-0.2599
127,-10.509989,4.1790214
128,-10.024395,5.237134
129,5.7734036,0.7221198
130,4.952263,-0.58861357
131,6.265562,0.29782522
132,5.8853908,-1.2978295
133,5.551257,0.45633245
134,5.6289887,-0.27586535
135,-9.373272,6.355798
136,5.8152537,-0.21453066
137,5.4352865,0.65893376
138,5.7088137,0.19988324
139,-10.044441,5.4551086
140,5.254203,0.088555194
141,5.28081,-0.13148259
142,5.556385,-0.6369388
143,-9.696212,5.7423286
144,7.2274237,2.6731427
145,5.8997445,-0.64156026
146,-10.0276785,4.6711564
147,5.4582067,0.43124694
148,-10.156418,4.739687
149,5.4494834,-0.0665525
150,-10.265122,4.5746727
151,5.3292313,0.16911863
152,5.64205,0.18599783
153,5.3211946,1.1504072
154,6.073129,-0.46007156
155,5.8773117,0.16981961
156,7.545668,2.3328583
157,-5.847562,4.6540008
158,5.650881,0.10657447
159,5.228123,-0.878051
160,5.4897885,0.56141174
161,-8.85968,6.6525226
162,-9.094428,6.2080274
163,5.179708,-1.2985895
164,6.9595923,2.753315
165,5.2529273,0.5841096
166,-8.403139,4.407419
167,5.767416,0.28120294
168,5.3012476,0.32598045
169,-8.965962,6.42322
170,5.843435,-0.42494377
171,5.690316,0.6883395
172,-9.698512,3.9658036
173,-10.286313,4.410391
174,5.931344,-0.2615157
175,5.1998267,-0.68132865
176,5.4708843,0.9549788
177,5.865175,0.16709018
178,-10.226136,3.7001843
179,5.378663,-0.40433216
180,-10.207309,3.9145927
181,-9.050724,6.239747
182,5.6184072,0.699037
183,4.8517447,0.14309214
184,5.300444,0.86177427
185,5.179834,0.17761251
186,5.087651,0.53994703
187,-6.34346,4.435859
188,5.805715,0.3155878
189,5.2103057,-1.2681663
190,5.266846,-0.76802707
191,4.969075,-0.4502433
192,-9.556297,6.0821095
193,-9.889157,5.1797037
194,-9.038938,6.382153
195,5.5699964,0.81626
196,6.70982,2.6132872
197,-9.751333,4.9896097
198,-9.605151,5.994494
199,5.807739,1.020721
200,5.51401,0.9469321
201,4.9388866,-0.9578787
202,7.284299,1.7555901
203,5.144288,0.80424005
204,-8.431076,7.1069593
205,-10.005215,4.317392
206,5.164163,0.5438009
207,6.6323376,0.12575322
208,-9.0317,6.5296874
209,-9.059917,6.107471
210,4.7932205,0.5779128
211,-8.943292,6.3126974
212,5.1772103,-0.083028525
213,5.31606,-0.49721786
214,5.7098684,0.25634336
215,5.0529675,0.21524124
216,-9.641159,4.770657
217,5.469412,0.44653594
218,4.8561187,0.23555845
219,5.616241,0.143964
220,-9.737556,5.0356226
221,5.511512,0.91704047
222,5.0665927,0.90008503
223,5.4573913,0.55543095
224,5.21359,-0.30919492
225,5.1572614,0.31574276
226,6.619396,2.4842045
227,5.0674233,1.1183511
228,5.2389774,0.31942633
229,5.164191,0.7763882
