,0,1
0,11.5324545,2.4373994
1,11.768022,2.6793933
2,12.640927,2.0441654
3,11.297018,1.8495427
4,12.540529,1.9860791
5,12.872967,4.4051247
6,-5.538025,3.8946345
7,4.3538795,-0.1778135
8,12.678647,5.092518
9,-5.3573565,3.7931893
10,11.761818,3.423495
11,11.749217,5.0182014
12,13.009902,2.9487827
13,12.411654,2.3146544
14,-4.6937733,4.9173045
15,12.78966,3.893716
16,4.3276267,-0.04418361
17,11.742847,3.961159
18,3.9835062,5.456695
19,12.612558,4.736469
20,-4.604377,3.3732288
21,4.3204384,0.19036846
22,12.434275,4.5565767
23,12.124517,2.1124313
24,12.4815855,2.6512249
25,12.754417,2.7985194
26,11.316601,4.031249
27,-3.627877,2.1341665
28,3.946126,5.7201877
29,-3.1120737,6.5402
30,-3.2089095,3.6890318
31,-4.15,2.5871964
32,4.078422,-0.16309059
33,11.529221,4.3418107
34,12.02969,3.2759974
35,3.921717,-0.10593672
36,11.943835,2.8068976
37,12.956445,2.5211453
38,4.0753145,0.18991065
39,-3.5012243,1.3525087
40,12.798698,5.872788
41,11.498201,4.0481577
42,12.052099,2.1438577
43,-5.378175,3.9113462
44,4.2360444,-0.21638712
45,-3.9105115,1.7194321
46,11.658775,3.7568212
47,-4.9152403,5.4253836
48,4.0935345,-0.20659713
49,4.5567923,0.20124029
50,12.911765,2.1443372
51,11.6050415,3.033284
52,11.8160095,5.3490343
53,12.8487625,4.135052
54,-4.721285,3.3318372
55,3.6878564,-0.04842634
56,12.659927,3.862809
57,13.046544,3.0546937
58,12.897217,2.9785438
59,4.4710183,-0.1704539
60,11.604798,4.9745045
61,-3.2441165,3.5080664
62,11.844103,3.9710908
63,12.862671,2.5649278
64,13.0222645,2.8936489
65,-5.0224423,4.1643386
66,11.458395,2.1335115
67,-3.9268095,5.4506125
68,-4.884025,3.7240922
69,3.8421133,-0.04987815
70,11.387967,3.5926647
71,-3.7563386,2.563771
72,-3.9923432,5.4986043
73,10.814075,3.4333355
74,12.11887,3.3647168
75,-4.456098,3.368768
76,12.463594,2.722656
77,12.966702,2.6375222
78,11.404497,2.095471
79,12.083231,2.7280986
80,13.080492,2.395156
81,11.445497,2.663156
82,12.704568,4.254715
83,12.376942,3.2299902
84,12.150784,2.0201766
85,11.271086,3.9398205
86,13.044856,2.1998
87,9.201403,3.2052138
88,13.071993,2.611388
89,3.7738929,-0.10927847
90,12.7214365,2.3407931
91,-3.5491664,1.7965221
92,11.9818,2.3006988
93,11.792762,3.0939322
94,12.00222,2.7646837
95,10.394784,3.6326137
96,12.768462,2.6741774
97,12.355435,2.1254456
98,12.012766,3.1701286
99,12.00116,3.3429685
100,10.28966,3.1429563
101,10.985502,2.6112876
102,11.755045,2.3767555
103,12.826691,2.3908045
104,12.604302,3.3593388
105,-3.5930557,5.380907
106,3.920529,-0.21101171
107,12.500939,2.2671118
108,11.7789,2.25316
109,-3.4241095,2.247282
110,4.4023337,0.30172712
111,-4.703781,3.7748737
112,12.495371,2.3027105
113,11.659047,4.6959434
114,11.549035,3.647441
115,12.639588,4.4224668
116,11.580446,3.848979
117,12.66158,4.155497
118,11.454979,4.284799
119,11.710024,5.1734524
120,11.293826,2.6897457
121,11.074575,2.0613003
122,12.2480955,2.96487
123,11.807079,3.2478232
124,11.938537,3.6753392
125,4.8588204,0.29877603
126,12.343855,3.957533
127,-5.3154488,4.0928454
128,-4.937109,3.8800814
129,8.063176,3.2435195
130,11.259506,2.6879098
131,12.388452,2.7402503
132,12.872554,3.171035
133,12.754538,2.2983491
134,11.398331,2.0001674
135,-3.2658284,2.362735
136,12.452156,4.157719
137,12.141803,3.6634538
138,11.763937,3.5219743
139,-5.1019154,4.100364
140,12.538214,2.575422
141,11.268084,3.6372533
142,12.800926,2.3490207
143,-3.3042252,1.9661062
144,3.882373,0.44372934
145,12.02615,2.554118
146,-4.9135966,3.7635558
147,9.160292,3.8062096
148,-4.0183167,4.6193657
149,10.545318,3.8968017
