,0,1
0,5.4529457,-67.30013
1,5.273998,-67.26113
2,6.1792474,-66.6301
3,7.390808,-65.68884
4,8.603046,-62.765915
5,5.180806,-66.52054
6,62.432045,15.290199
7,-3.0737684,-27.828716
8,4.1050787,-67.69021
9,63.230186,15.89564
10,7.7994075,-64.39887
11,6.7010183,-68.32941
12,4.9376025,-64.2834
13,3.728397,-67.33764
14,66.21126,16.21872
15,9.447163,-62.539562
16,-3.2095623,-28.269995
17,9.205678,-62.38401
18,6.0260587,-65.801476
19,4.621441,-61.250507
20,66.80713,16.790632
21,-0.5061744,-28.701323
22,4.5784516,-65.45127
23,6.00266,-66.27499
24,3.3375933,-66.40921
25,5.901375,-66.02621
26,7.129057,-63.142002
27,69.86189,19.720161
28,-0.24622688,-29.529016
29,5.765756,48.811653
30,70.42972,19.790134
31,64.33514,-0.26444125
32,-1.5628049,-29.218388
33,8.014041,-62.810547
34,6.863241,-64.71168
35,-2.3270898,-28.140465
36,6.973902,-64.31052
37,4.37649,-65.24938
38,-2.260252,-28.731714
39,70.37724,20.499523
40,8.12405,-61.897346
41,7.392036,-64.810356
42,7.946791,-63.59126
43,64.67849,16.719696
44,-0.7045242,-30.232285
45,70.15088,19.895756
46,3.3014576,-62.248184
47,64.3477,16.833435
48,-1.5214204,-29.09208
49,-2.8227623,-27.875568
50,6.3786483,-64.35867
51,4.525167,-64.84428
52,4.568145,-64.25634
53,8.536363,-64.14762
54,65.27303,17.298365
55,-2.7012386,-27.306423
56,8.737393,-60.603252
57,8.599104,-64.12898
58,8.54013,-61.069164
59,-0.3369838,-29.887274
60,5.502333,-64.55253
61,54.699596,-6.134916
62,7.7191386,-66.10314
63,3.1135533,-61.092186
64,8.222255,-64.94849
65,64.03778,16.372318
66,6.3172283,-63.587368
67,66.8013,18.124334
68,63.16004,16.222128
69,-2.6706574,-28.281124
70,5.853816,-62.18898
71,65.143,16.840946
72,62.16088,17.816288
73,0.52621704,-64.18249
74,4.5047317,-60.561184
75,64.66156,17.132557
76,4.013768,-60.6162
77,5.448482,-59.723553
78,3.2045174,-67.884796
79,2.9017024,-67.30212
80,7.770694,-61.175117
81,7.064784,-61.022724
82,-1.6761528,-64.20714
83,6.266598,-60.829926
84,6.22019,-64.94591
85,-30.678347,51.306114
86,6.783202,-62.118015
87,6.2002344,-58.679794
88,7.8205776,-61.190792
89,-1.6200135,-29.293352
90,2.9940686,-62.499702
91,70.13753,20.837135
92,8.135579,-60.28347
93,4.734558,-62.375446
94,1.8909904,-64.26445
95,-1.0144651,-59.83881
96,9.345082,-60.702156
97,1.8716371,-67.206985
98,3.5210526,-63.148216
99,3.347057,-64.05492
100,-1.9664987,-63.3273
101,-1.8330609,-67.0026
102,-0.3076883,-65.68143
103,10.01734,-61.790302
104,-2.383404,-29.803034
105,63.237396,17.071756
106,-0.48924723,-29.392563
107,0.48452395,-64.10941
108,1.1918538,-65.42898
109,70.60686,20.30017
110,-1.1507533,-29.37789
111,64.175415,18.323553
112,9.787616,-59.04495
113,6.9949365,-59.987522
114,2.1451797,-61.82955
115,2.5445526,-64.99688
116,8.1751795,-60.01163
117,0.4609995,-63.967564
118,3.1975286,-63.101864
119,1.5029262,-63.238106
120,5.7042747,-61.45017
121,-0.5252643,-65.04814
122,0.39736444,-29.603682
123,5.795608,-58.647358
124,2.4653563,-60.06113
125,0.066101566,-30.772902
126,4.509436,-64.20203
127,62.339714,17.638714
128,64.101364,18.37935
129,-0.977074,-65.44875
130,1.33358,-57.525764
131,5.3066425,-63.064087
132,6.4667344,-60.14603
133,0.16780205,-62.16852
134,4.4943447,-60.23203
135,68.98911,22.391912
136,1.5570672,-62.091564
137,-2.7545576,-64.69624
138,0.098267555,-63.626095
139,66.20568,18.098782
140,-0.6536888,-59.176216
141,1.0898943,-61.01436
142,2.733183,-59.713757
143,65.745636,21.718327
144,-4.0804925,-27.104536
145,3.1086884,-59.64886
146,64.09611,15.053602
147,0.20008476,-60.642372
148,63.509373,18.005974
149,-0.9967157,-61.414173
150,64.21254,15.202375
151,-1.2320547,-61.63913
152,1.1419964,-67.143974
153,-9.069942,-62.935284
154,2.2863576,-61.21416
155,0.4636287,-62.06484
156,-3.1784112,-27.092607
157,61.93343,-4.0507503
158,-2.7609892,-60.895535
159,2.1030955,-57.831123
160,-2.2870493,-64.07679
161,64.57187,11.813874
162,68.824524,19.815998
163,7.3455124,-58.793056
164,-5.910885,-25.97635
165,-4.7092543,-60.26967
166,37.82025,34.01728
167,-4.7067256,-65.915535
168,-1.7885127,-58.834366
169,71.54235,22.76425
170,0.27689523,-68.39967
171,-3.0925248,-62.4385
172,57.00037,23.215174
173,62.25639,18.830582
174,2.917969,-62.16471
175,1.4649445,-57.60726
176,-3.930047,-61.697926
177,1.676267,-62.357613
178,60.539993,20.08915
179,1.4507505,-58.976147
180,60.583736,20.150698
181,62.771862,12.411524
182,-3.3072424,-60.993958
183,-16.839008,-61.846268
184,-4.3674316,-62.026066
185,-1.7184789,-59.988243
186,-4.741426,-62.03607
187,61.74741,-1.1220964
188,-2.352662,-65.46666
189,6.5076585,-58.36286
190,3.488607,-57.40995
191,5.3091474,-57.57834
192,65.909966,22.28424
193,64.16089,18.458559
194,69.21746,21.310282
195,-1.1277373,-64.464455
196,-5.691512,-25.4266
197,63.677143,19.421175
198,65.83501,21.97348
199,3.3507407,-54.8043
200,-5.659028,-62.27373
201,-0.16774723,-53.14521
202,-1.9160657,-30.541151
203,-5.862198,-59.24362
204,62.84388,12.345501
205,60.9963,20.331146
206,-4.8345933,-57.69659
