,0,1
0,73.84005,-6.9723587
1,73.57269,-6.5337973
2,74.450294,-6.681365
3,76.08464,-6.4496894
4,76.643265,-3.7806945
5,72.814674,-5.9289656
6,-17.02447,60.89848
7,58.550095,-12.013578
8,72.37012,-6.5698047
9,-16.480963,61.586323
10,76.52427,-5.509406
11,74.123146,-8.517804
12,73.115265,-4.186397
13,72.46101,-5.792408
14,-15.208904,64.23916
15,76.6943,-2.980049
16,58.196716,-11.822499
17,76.757545,-2.850528
18,74.5293,-5.805154
19,72.724014,-1.5444007
20,-15.009043,63.398167
21,60.354717,-12.485459
22,74.389015,-3.2796376
23,74.17596,-6.1545367
24,71.08563,-3.5385928
25,74.141136,-6.205055
26,76.140396,-3.4023106
27,-13.197938,65.33048
28,60.653435,-11.658038
29,39.1165,-46.13362
30,-13.446518,65.674164
31,-33.784122,55.66765
32,59.9072,-10.903206
33,76.94845,-4.206435
34,76.009705,-5.577514
35,59.046364,-11.580534
36,76.45551,-5.1493664
37,73.824615,-3.5048592
38,59.159626,-11.47511
39,-12.655676,65.69664
40,77.30336,-3.3165367
41,76.07141,-5.120922
42,77.11456,-4.7709618
43,-15.202734,62.393417
44,61.13779,-10.718291
45,-12.9642725,65.558014
46,74.71885,1.5428169
47,-15.587779,62.077194
48,59.813084,-11.157051
49,58.659336,-11.413659
50,75.16101,-4.353797
51,73.625084,-3.6615007
52,73.20426,-3.8992984
53,78.15589,-5.13086
54,-14.349581,62.517517
55,57.66518,-11.377345
56,79.03622,-2.8954308
57,77.86207,-5.180068
58,78.58804,-3.6325932
59,60.945312,-11.328931
60,74.74344,-4.537074
61,-18.7164,58.337547
62,76.697655,-6.7550483
63,74.514114,3.5876572
64,77.55025,-5.826782
65,-15.491003,61.36032
66,75.696945,-4.495792
67,-13.430036,64.389114
68,-15.744366,61.125233
69,58.618114,-11.016148
70,75.60629,2.7635262
71,-14.83808,62.52729
72,-15.725607,59.638412
73,71.034615,-0.35064727
74,74.78549,-1.3017002
75,-14.627407,62.04874
76,72.91769,-0.9491403
77,74.794205,-1.6717259
78,71.42104,-5.210941
79,71.356834,-1.4292668
80,77.89175,-3.0717707
81,77.45344,-1.6290643
82,72.38632,0.8739296
83,76.663895,0.03234075
84,74.762505,-5.042132
85,67.92473,-13.171824
86,76.64678,-1.9846426
87,77.79607,-0.71077746
88,77.91122,-3.0073125
89,59.69264,-10.893905
90,73.98058,2.215215
91,-11.849466,65.731476
92,78.70989,-2.4943552
93,74.92516,0.94436103
94,77.41029,-6.5449643
95,72.88163,4.8725877
96,78.56135,-1.7015672
97,71.71416,-2.3206103
98,73.70596,1.1765553
99,72.59314,-3.4406648
100,72.1636,0.20766018
101,69.35279,-1.6142075
102,70.86675,-3.4428291
103,77.78311,0.49605578
104,59.375317,-9.862937
105,-14.5249815,60.194416
106,60.848495,-11.51969
107,71.69571,-1.1222571
108,68.54647,-3.4495394
109,-12.513089,65.03229
110,60.253456,-11.216125
111,-12.486886,60.85841
112,66.744934,-7.1104884
113,77.87417,-0.19245365
114,76.187096,1.0816065
115,67.87459,-5.9072056
116,79.1609,-2.293031
117,71.10215,-0.44205806
118,73.3556,1.5489922
119,72.61681,1.6108695
120,75.45888,-0.8341849
121,71.50505,2.659082
122,61.86342,-11.991495
123,76.5885,-0.6148199
124,69.74005,1.6057951
125,61.751156,-10.163845
126,73.47045,-4.651706
127,-15.34267,59.52725
128,-12.131089,60.738
129,71.36104,3.450752
130,68.21484,0.9354038
131,67.823,-5.722739
132,77.26535,-0.19325484
133,70.28635,3.5154254
134,74.80334,-0.960454
135,-9.780394,65.571144
136,71.96756,2.180533
137,69.45777,8.349301
138,71.66331,-1.0406189
139,-13.492721,63.358788
140,70.46905,-0.028644366
141,70.54186,1.4407374
142,70.05223,1.2964145
143,-9.287227,62.708157
144,57.733227,-10.733205
145,73.323135,3.171822
146,-17.39363,58.85298
147,68.395706,3.663774
148,-12.796272,60.40871
149,71.78541,5.142625
150,-16.85499,58.585796
151,71.46798,5.746612
152,71.09805,-2.6016834
153,64.653175,0.08109714
154,72.72024,2.7897878
155,70.27378,2.407966
156,57.947666,-10.189834
157,-36.42967,50.88542
158,72.53626,3.4751544
159,68.16597,0.25016552
160,68.85603,7.867745
161,-18.915264,54.954994
162,-11.073489,64.31873
163,78.69293,-0.09235778
